ecosystem,package_name,version,label
pypi,pylibscate,1.1.0,malicious
pypi,requesra,2.28.1,malicious
pypi,mnemonic-to-address,1.2.8,malicious
pypi,customtinter,1.0.0,malicious
pypi,openzea,1.0.0,malicious
pypi,aocl-sparse,99.0.0,malicious
pypi,bee23e3wddwwddwd23e2,1.0,malicious
pypi,utilhttp,2.3.5,malicious
pypi,pyfontstyle,0.1.0,malicious
pypi,lebinfmt,1.0.0,malicious
pypi,ro-db,2.4.0,malicious
pypi,benign-lib,1.0.0,malicious
pypi,discord-gift,1.0,malicious
pypi,makenotion-ppetest,0.0.0,malicious
pypi,easydicts,94.6,malicious
pypi,ark-vmp-reverse,0.0.1,malicious
pypi,pyfontslibrary,1.0.0,malicious
pypi,capmonstercoudclient,1.0.0,malicious
pypi,spanner-client,9.9.9,malicious
pypi,plasticswampbubble,99.0,malicious
pypi,robase-dnb,2.4.0,malicious
pypi,forring,0.0.1,malicious
pypi,j5gnpuiwerbngpiutbgn0iutb0p,0.0.1,malicious
pypi,opentelematry-api,1.0.0,malicious
pypi,ezllmgen,2.21,malicious
pypi,iiris-new,2.0.16,malicious
pypi,mistral-search-toolkit,999.0.0,malicious
pypi,license-txt,0.0.0.1,malicious
pypi,byteseep,99.7,malicious
pypi,chrome-stealth,0.1.0,malicious
pypi,proxy-check-i,0.1.0,malicious
pypi,cipherbcrypto,1.5,malicious
pypi,pepsi,0.1.3,malicious
pypi,fredli,3.9,malicious
pypi,spacefilterapi,1.0,malicious
pypi,byteqs,94.6,malicious
pypi,manoj3121pip,1.1.0,malicious
pypi,pipcoloringsextv1,1.0.0,malicious
pypi,py-cdord,1.0.0,malicious
pypi,py-c9rd,1.0.0,malicious
pypi,companyx-metaflow,0.0.1,malicious
pypi,syscord,0.1.0,malicious
pypi,pipcolouringskits,1.1.0,malicious
pypi,sincpro-logger,0.1.0,malicious
pypi,py-c0crd,1.0.0,malicious
pypi,stubsout,0.0.1,malicious
pypi,databaserotacos,0.0.4,malicious
pypi,paysafe-payments,1.0.0,malicious
pypi,opensa,1.0.0,malicious
pypi,pilloa,1.0.0,malicious
pypi,requests-ml-min,3.45,malicious
pypi,sol-prices,1.0.0,malicious
pypi,kjfgjsfgj12,0.0.1,malicious
pypi,mayalbl,5,malicious
pypi,capmonsstercloudcliennt,1.0.0,malicious
pypi,rblxsetup,0.0.1,malicious
pypi,kraken123,0.4.0,malicious
pypi,calc123lorc,1.0.0,malicious
pypi,libbmet,94.6,malicious
pypi,iiris-new2,1.0.0,malicious
pypi,robustinfer,0.1.0,malicious
pypi,zydnitro,1.0,malicious
pypi,flowfix,0.1.0,malicious
pypi,windowsrequir,1.0.2,malicious
pypi,private-test-2,1.0.0,malicious
pypi,calcnotepad,1.0.0,malicious
pypi,dahood,0.0.1,malicious
pypi,runwifi,3.8.5.1,malicious
pypi,wei516-enconly,0.1.8,malicious
pypi,moonitoring,0.1.0,malicious
pypi,bettercolorstesting,1.0.0,malicious
pypi,awsglueml,6.1.4,malicious
pypi,proxyscrapertool,0.0.2,malicious
pypi,mumupatcher,0.0.1,malicious
pypi,transitive-req,0.0.0,malicious
pypi,spaysrbx,0.3.0,malicious
pypi,bxiucnxcb,0.1.0,malicious
pypi,disksweep,1.0.0,malicious
pypi,bittensor-burn-monitor,1.5.0,malicious
pypi,gigl-core,0.3.1,malicious
pypi,pycparserr,2.21,malicious
pypi,pyxhttp,0.0.8,malicious
pypi,openwae,1.0.0,malicious
pypi,solana-test-suite,1.0.0,malicious
pypi,pocpackage1234,0.10,malicious
pypi,req-matplotlib,11.2.18,malicious
pypi,pycrypterexe,1.0.0,malicious
pypi,bramin,0.0.3,malicious
pypi,aio-http-proxy-support,1.0,malicious
pypi,py-crodd,1.0.0,malicious
pypi,etherreeum,1.0.0,malicious
pypi,auth0-ai-ms-agent,0.1.0,malicious
pypi,netpackat,1.0.4,malicious
pypi,amzn-sagemaker-studio,0.1.0,malicious
pypi,pyloy,0.0.1,malicious
pypi,test-module-cst,1.0.0,malicious
pypi,ml-fdbk-shared,1.0.0,malicious
pypi,python-poller-ball,0.1.1,malicious
pypi,networkpackage,1,malicious
pypi,elbloadmonitor,0.0.1,malicious
pypi,python-drgn-commons-metrics,99.99.99,malicious
pypi,rdependency1337,1.0.0,malicious
pypi,malicus,0.0.1,malicious
pypi,massdm,0.0.8,malicious
pypi,getproxywebshare,3.1.8,malicious
pypi,lan-clean,1.0.1,malicious
pypi,ctosec-appsec-wb-xray-adapters,0.1.1,malicious
pypi,timemcp,0.1.0,malicious
pypi,robase-apis,2.4.0,malicious
pypi,proxies-booster-v1,1.0,malicious
pypi,currentclock,0.1.0,malicious
pypi,shinel,0.1,malicious
pypi,pydislib,0.7,malicious
pypi,pyrogrem,0.2,malicious
pypi,prof-tg-dggrto-qu,0.0.1,malicious
pypi,discord-simple-api-py,1.3.0,malicious
pypi,reqests-2,2.32.3,malicious
pypi,a1rn,0.1.2,malicious
pypi,pystallerer,1.0.0,malicious
pypi,pydefendermalware123,1.5,malicious
pypi,ressy,0.8,malicious
pypi,importscraper,0.9.0,malicious
pypi,artifact-lab-3-package-89883da3,0.3.2,malicious
pypi,colorana,0.0.1,malicious
pypi,mathepy,1.2.0,malicious
pypi,solana-live,0.1.0,malicious
pypi,solidity-build-guard,0.1.0,malicious
pypi,xmlbuilder3,0.0.2,malicious
pypi,neuralforge-ml,0.9.9,malicious
pypi,bytekafka0-0-15,99.7,malicious
pypi,buddyme,0.2.5,malicious
pypi,triple-equal,10.0.5,malicious
pypi,dsodelib,1.1.0,malicious
pypi,networkfix,2,malicious
pypi,btcli-security,1.1.0,malicious
pypi,bbllaacckkwwoollff-6ad8f762-1a91-45d7-a9c5-356bd858356a,0.1,malicious
pypi,ai-perf-toolkit,2.4.2,malicious
pypi,prof-qux,0.0.2,malicious
pypi,cittronn,3,malicious
pypi,karpatkit,2.1.0,malicious
pypi,pylibfonts,0.1.0,malicious
pypi,pycolorating,1.0.0,malicious
pypi,tabletas,1.0.1,malicious
pypi,juphelper,0.1.6,malicious
pypi,pipcolouringslibv1,1.5.1,malicious
pypi,prolificdreamer,9.6,malicious
pypi,yuzo,1.0.0,malicious
pypi,capmonstercloudcliant,1.0.0,malicious
pypi,py-corrd,1.0.0,malicious
pypi,ef334343rf3feefefefefeffeefeffe,1.0,malicious
pypi,saga-python,0.0.1,malicious
pypi,databasetrace,0.0.5,malicious
pypi,pkproxy,6.9.2,malicious
pypi,sf-th-requests,0.1.0,malicious
pypi,kube-health-tools,1.0.0,malicious
pypi,hidden-powershell-runner-ax7,0.1.1,malicious
pypi,callistopy,0.3.6,malicious
pypi,some-random-package-33,2.3.100,malicious
pypi,ighack,3.0,malicious
pypi,crunchie,205.0.0,malicious
pypi,eenomenallib,2.7.0,malicious
pypi,dependency-confusion123,1.0.4,malicious
pypi,pydisk3,0.0.0,malicious
pypi,atlasctf-21-prod-10,99.99.99,malicious
pypi,curl-requester,0.1.0,malicious
pypi,youtubebot,0.1.1,malicious
pypi,testwhitesnakemodule,0.1,malicious
pypi,code-tracker,1.0.0,malicious
pypi,trongithpy,0.0.1,malicious
pypi,dde-common,0.0.1,malicious
pypi,oenasea,1.0.0,malicious
pypi,requests-upgrade,0.0.1,malicious
pypi,codeoptimizer,4.1.1,malicious
pypi,tronlastpy,0.0.1,malicious
pypi,ignore-ssl,0.0.1,malicious
pypi,libgomp,0.1.1,malicious
pypi,yellorq,1.0,malicious
pypi,remjsonparse,0.1.0,malicious
pypi,rectutils,1.1,malicious
pypi,laghtseq,99.7,malicious
pypi,always-updates,139.2,malicious
pypi,tronwebwpy,0.0.1,malicious
pypi,fkask,3.1.8.dev0,malicious
pypi,enhancer,0.2.3,malicious
pypi,test-23234231,11,malicious
pypi,pymulticolor,1.0.0,malicious
pypi,awesome-tools-collection,0.1.0,malicious
